stop_id,stop_code,stop_name,stop_lat,stop_lon,route_id
9121,58706,Westbound McGill St @ N Esmond Ave,49.288414,-123.022039,[6776]
9124,58136,Southbound Granville St @ W King Edward Ave,49.248838,-123.139224,"[6620, 6627, 6830]"
9125,52782,Southbound Deer Lake Parkway @ Canada Way,49.244975,-122.97466,"[33292, 6646, 6657]"
9126,58729,Southbound Deer Lake Parkway @ Canada Way,49.244496,-122.974395,[6649]
9127,53531,Westbound Foster Ave @ Midvale St,49.256088,-122.83835,[6664]
9129,54445,Westbound W Georgia St @ Seymour St,49.28214,-123.117372,[6693]
9131,58704,Westbound W Georgia St @ Bute St,49.287499,-123.125666,"[6687, 6690, 6691]"
9132,56372,Eastbound 24 Ave @ 136 St,49.045679,-122.84726,[6754]
9133,58813,Southbound 228 St @ Selkirk Ave,49.217588,-122.590458,[31821]
9135,50865,Southbound Granville St @ W 70 Ave,49.20811,-123.140711,"[6620, 6830]"
9136,58135,Southbound Granville St @ W Broadway,49.263012,-123.138725,"[6619, 6620, 6622, 6830]"
9139,58638,Eastbound 84 Ave @ 144 St,49.155437,-122.822589,[8290]
9147,51139,Eastbound Kingsway @ St. Catherines St,49.254367,-123.085052,"[6624, 6834]"
9157,58758,Southbound Belcarra Bay Rd @ Salish Rd,49.319017,-122.926926,"[30044, 30045]"
9159,58760,Westbound Bedwell Bay Rd @ 3900 Block,49.317209,-122.910135,"[30044, 30045]"
9174,58670,Southbound Coast Meridian Rd @ Coquitlam Ave,49.267156,-122.756195,[22638]
9178,58823,Northbound Pinetree Way @ Robson Dr,49.298883,-122.786761,[30049]
9179,58869,Westbound Panorama Dr @ Lansdowne Dr,49.29749,-122.814601,"[30046, 30047, 30048]"
9181,59008,Westbound Quayside Dr @ 1200 Block,49.199244,-122.920647,[6790]
9182,58743,Northbound Jamieson Court @ Richmond St,49.216059,-122.89572,[16719]
9183,61489,Eastbound Ovens Ave @ Colborne St,49.221941,-122.915059,[6796]
9184,58983,Westbound Queens Park Care Centre @ Blackberry Dr,49.216676,-122.901632,[46099]
9186,58412,Northbound 1st St @ Agnes St,49.209455,-122.90204,"[46099, 6796]"
9192,58740,Northbound Cumberland St @ E 7th Ave,49.222954,-122.906699,[6796]
9194,58742,Northbound Richmond St @ Miner St,49.218387,-122.896392,[16719]
9197,58747,Southbound 4th St @ Agnes St,49.205888,-122.907044,"[46099, 6796]"
9199,58744,Southbound 1st St @ Agnes St,49.209275,-122.90199,"[46099, 6796]"
9201,58772,Eastbound Kingsway Ave @ 1900 Block,49.255645,-122.769332,[30041]
9202,58774,Eastbound Kingsway Ave @ Tyner St,49.258013,-122.774875,[30041]
9203,58773,Westbound Kingsway Ave @ Tyner St,49.257999,-122.77455,[30041]
9204,58771,Westbound Kingsway Ave @ 1900 Block,49.255772,-122.769228,[30041]
9206,58808,Southbound Eastern Dr @ Langan Ave,49.249862,-122.774854,[30036]
9207,58809,Southbound Eastern Dr @ Lamprey Dr,49.247778,-122.775408,[30036]
9208,58810,Southbound Eastern Dr @ Oughton Dr,49.245655,-122.776388,[30036]
9209,58794,Westbound Pitt River Rd @ Shaughnessy St,49.254676,-122.78231,"[22638, 30036]"
9210,58795,Eastbound Pitt River Rd @ Shaughnessy St,49.25452,-122.78189,"[22638, 30036, 6666]"
9211,58796,Southbound Eastern Dr @ Penny Place,49.25251,-122.77462,[30036]
9212,58892,Westbound Ravine Dr @ Turner Creek Dr,49.29514,-122.834143,[30045]
9213,58907,Southbound Turner Creek Dr @ Ravine Dr,49.294836,-122.835888,[30045]
9214,58752,Northbound Ravine Dr @ Brackenridge Place,49.291081,-122.831438,[30045]
9215,58876,Eastbound Ravine Dr @ Creekstone Place,49.292131,-122.829429,[30045]
9216,58875,Northbound Ravine Dr @ Deerwood Place,49.293216,-122.827517,[30045]
9217,58877,Westbound Ravine Dr @ Buckhorn Place,49.294756,-122.830662,[30045]
9218,58757,Eastbound Ravine Dr @ Arrow Wood Place,49.289613,-122.831382,[30045]
9220,58861,Northbound Forest Park Way @ Aspenwood Dr,49.300612,-122.832942,[30046]
9221,58860,Southbound Forest Park Way @ Linden Court,49.300553,-122.833069,[30046]
9222,58854,Westbound Panorama Dr @ Stoneridge Lane,49.301123,-122.822723,[30046]
9223,58863,Northbound Panorama Dr @ Panorama Place,49.302619,-122.82966,[30046]
9224,58664,Northbound Pinetree Way @ Glen Dr,49.283337,-122.792982,"[22638, 30046, 30049, 30584, 6667, 6841]"
9225,58849,Southbound Forest Park Way @ Fernway Dr,49.303484,-122.832895,[30046]
9226,58884,Southbound Forest Park Way @ Firview Place,49.302477,-122.833849,[30046]
9227,58885,Northbound Forest Park Way @ Firview Place,49.30284,-122.833432,[30046]
9229,58847,Southbound Panorama Dr @ Forest Park Way,49.304041,-122.830381,[30046]
9231,58832,Northbound Pinetree Way @ Douglas College,49.289194,-122.789809,"[22638, 30046, 30049, 30584]"
9232,58833,Northbound Pinetree Way @ Pinewood Ave,49.291226,-122.789614,"[22638, 30046, 30049, 30584]"
9233,58816,Northbound Pipeline Rd @ El Casa Court,49.294697,-122.780129,[30049]
9235,58695,Northbound Coast Meridian Rd @ Birchland Ave,49.266299,-122.756009,"[22638, 30039]"
9236,58698,Southbound Coast Meridian Rd @ Westminster Ave,49.264916,-122.756185,[22638]
9239,58673,Northbound Coast Meridian Rd @ Riverwood Gate,49.263076,-122.755979,"[22638, 30039]"
9240,58806,Westbound Oxford Connector @ Oxford St,49.263833,-122.768302,[30039]
9241,58787,Northbound Coast Meridian Rd @ Patricia Ave,49.276772,-122.756005,[22638]
9243,58851,Northbound Paddock Dr @ Plateau Blvd,49.307863,-122.787132,"[30049, 30050]"
9244,58850,Northbound Paddock Dr @ 1700 Block,49.311487,-122.787478,"[30049, 30050]"
9245,58846,Westbound Parkway Blvd @ Plateau Blvd,49.320671,-122.79293,[30050]
9246,58865,Northbound Plateau Blvd @ 3300 Block,49.319499,-122.791705,[30050]
9247,58852,Northbound Plateau Blvd @ Chartwell Green,49.317407,-122.79088,[30050]
9248,58886,Northbound Plateau Blvd @ Camelback Lane,49.314113,-122.788227,[30050]
9249,58845,Southbound Parkway Blvd @ Braeside Place,49.316176,-122.795574,[30050]
9250,58844,Southbound Parkway Blvd @ Turnberry Lane,49.313679,-122.799063,[30050]
9251,58843,Southbound Parkway Blvd @ 1600 Block,49.305415,-122.8064,[30050]
9252,58842,Southbound Parkway Blvd @ Salal Cres North,49.303747,-122.806915,[30050]
9253,58841,Southbound Parkway Blvd @ Salal Cres South,49.300959,-122.807177,[30050]
9254,58840,Southbound Parkway Blvd @ Tanglewood Lane,49.298479,-122.80902,[30050]
9255,58838,Southbound Parkway Blvd @ Panorama Dr,49.297199,-122.809458,[30050]
9256,58905,Northbound 224 St @ 121 Ave,49.222928,-122.601267,[6800]
9257,58775,Northbound Shaughnessy St @ Prairie Ave,49.271505,-122.775158,"[30038, 30040]"
9259,58818,Westbound Robson Dr @ Kenney St,49.299226,-122.779039,[30049]
9260,58817,Southbound Robson Dr @ Blackwater Place,49.298216,-122.781306,[30049]
9261,58822,Westbound Robson Dr @ Purcell Dr,49.297263,-122.783865,[30049]
9262,58824,Northbound Pinetree Way @ Silverthrone Dr,49.301579,-122.784649,[30049]
9263,58821,Northbound Pinetree Way @ Cardinal Court,49.304633,-122.783922,[30049]
9264,58820,Northbound Pinetree Way @ Tanager Court,49.306746,-122.78461,[30049]
9279,58667,Northbound Plateau Blvd @ Bristlecone Court,49.303707,-122.790299,[30050]
9280,58669,Eastbound Plateau Blvd @ Timber Court,49.306314,-122.788863,[30050]
9281,58682,Westbound Prairie Ave @ Fremont St,49.271379,-122.734232,[30038]
9282,58883,Westbound Johnson St @ Robson Dr,49.301041,-122.794107,[30046]
9283,58887,Westbound Johnson St @ 1400 Block,49.300914,-122.797006,[30046]
9291,58930,Westbound 64 Ave @ 204 St,49.118955,-122.654693,"[11692, 18705, 31820, 6721, 6816]"
9292,58932,Westbound 64 Ave @ 20300 Block,49.119002,-122.657557,"[11692, 18705, 31820, 6721, 6816]"
9293,58931,Eastbound 64 Ave @ 20400 Block,49.118809,-122.656629,"[11692, 18705, 31820, 6721, 6816]"
9294,58933,Eastbound 64 Ave @ 203 St,49.11882,-122.659312,"[11692, 18705, 31820, 6721, 6816]"
9296,58935,Southbound 203 St @ 65 Ave,49.120236,-122.660234,"[31820, 6816]"
9297,59592,Northbound 203 St @ 65 Ave,49.120276,-122.659943,"[31820, 6816]"
9298,58937,Southbound 203 St @ 66 Ave,49.122253,-122.660208,"[31820, 6816]"
9299,58938,Westbound 66 Ave @ 203 St,49.122631,-122.660659,[6816]
9300,58939,Eastbound 66 Ave @ 20200 Block,49.122561,-122.663247,[6816]
9301,58941,Southbound Mall Access Rd @ 6500 Block,49.121261,-122.663769,[6816]
9302,58942,Northbound Mall Access Rd @ 6400 Block,49.120449,-122.663502,[6816]
9303,58943,Westbound 64 Ave @ 202 St,49.119053,-122.663773,"[11692, 18705, 6721, 6816]"
9304,58908,Westbound 64 Ave @ 201 St,49.119074,-122.666228,"[11692, 18705, 6721, 6816]"
9306,58909,Eastbound 64 Ave @ 200 St,49.11889,-122.66738,"[11692, 18705, 6721, 6816]"
9307,58893,Westbound W Pender St @ Burrard St,49.286833,-123.118031,[6624]
9308,58665,Southbound Pinetree Way @ Grizzly Place,49.301061,-122.784931,[30049]
9309,58663,Southbound Pinetree Way @ Bobcat Place,49.30408,-122.784217,[30049]
9310,58836,Westbound Panorama Dr @ Johnson St,49.299379,-122.802263,[30046]
9311,58839,Westbound Panorama Dr @ Parkway Blvd,49.297586,-122.809782,[30046]
9312,58868,Southbound Noons Creek Dr @ Sandstone Cres,49.296534,-122.817413,[30047]
9314,58879,Southbound Noons Creek Dr @ Heather Place,49.29279,-122.82365,[30047]
9316,58881,Southbound Noons Creek Dr @ Noons Creek Close,49.289188,-122.825097,[30047]
9317,58880,Westbound Noons Creek Dr @ Britton Dr,49.288744,-122.828022,[30047]
9318,58872,Eastbound Noons Creek Dr @ Thurston Terrace,49.287448,-122.827292,[30047]
9322,58837,Westbound Panorama Dr @ 2900 Block,49.298124,-122.80636,[30046]
9324,58068,Southbound Pinetree Way @ Plateau Blvd,49.307225,-122.785878,[30049]
9325,58867,Westbound Panorama Dr @ Noons Creek Dr,49.297671,-122.8162,[30046]
9326,58856,Westbound Panorama Dr @ Greenstone Court,49.299,-122.818864,[30046]
9327,58866,Westbound Panorama Dr @ Eagle Mountain Dr,49.300229,-122.820359,[30046]
9328,58853,Eastbound Panorama Dr @ Stoneridge Lane,49.301023,-122.822467,[30046]
9336,58888,Westbound David Ave @ 1300 Block,49.297443,-122.840415,"[30045, 30046]"
9337,58889,Eastbound David Ave @ 1300 Block,49.297032,-122.839788,"[30045, 30046]"
9338,58756,Northbound Aspenwood Dr @ Forest Park Way,49.298541,-122.833696,[30045]
9339,58755,Westbound Forest Park Way @ Aspenwood Dr,49.298278,-122.833881,"[30045, 30046]"
9342,58900,Eastbound East Rd @ Sunnyside Rd,49.31447,-122.854993,[30045]
9344,58858,Northbound Forest Park Way @ Aspenwood Drive South,49.298354,-122.833187,[30046]
9347,58687,Westbound Riverside Dr @ Nechako Cres,49.267206,-122.739999,[30038]
9348,58688,Southbound Riverside Dr @ Parana Dr,49.266002,-122.742272,[30038]
9349,58683,Eastbound Prairie Ave @ Skeena St,49.271205,-122.737216,[30038]
9350,58681,Eastbound Prairie Ave @ Fremont St,49.27121,-122.734293,[30038]
9352,58697,Southbound Fremont St @ Riverside Dr,49.267662,-122.73389,[30038]
9354,58691,Westbound Riverside Dr @ Skeena St,49.267321,-122.737235,[30038]
9355,58987,Southbound Riverside Dr @ Riverwood Gate,49.264273,-122.742347,[30038]
9356,58777,Southbound Ottawa St @ Riverside Dr,49.260389,-122.746578,[30038]
9357,58763,Eastbound Riverside Dr @ Ottawa St,49.260693,-122.745572,[30038]
9358,58764,Eastbound Riverside Dr @ Nile Gate,49.261037,-122.743262,[30038]
9360,58689,Northbound Riverside Dr @ Riverwood Gate,49.264247,-122.742182,[30038]
9361,58685,Eastbound Riverside Dr @ Elbow Place,49.267115,-122.73932,[30038]
9362,58690,Eastbound Riverside Dr @ Skeena St,49.267192,-122.73647,[30038]
9365,58785,Eastbound David Ave @ Oxford St,49.292972,-122.763659,"[22638, 30040, 30584]"
9366,51006,Northbound Seymour St @ Nelson St,49.278835,-123.121579,"[16718, 6614, 6617, 6620, 6622, 6637, 6830, 6833, 6841]"
9369,58788,Southbound Oxford St @ Lincoln Ave,49.27807,-122.767306,[30038]
9370,58801,Southbound Oxford St @ Laurier Ave,49.275149,-122.767246,[30038]
9371,58793,Northbound Oxford St @ Prairie Ave,49.271579,-122.767086,[30038]
9372,58786,Northbound Oxford St @ Laurier Ave,49.274955,-122.767154,[30038]
9376,58803,Southbound Coast Meridian Rd @ Lincoln Ave,49.278129,-122.756188,[22638]
9378,58804,Westbound Oxford Connector @ 2000 Block,49.265558,-122.773711,[30039]
9379,58805,Westbound Mall Access Rd @ Shaughnessy St,49.265535,-122.77606,[30039]
9380,58680,Southbound Oxford St @ Westminster Ave,49.265742,-122.767267,[30039]
9382,58703,Southbound Oxford St @ Forestgate Place,49.291226,-122.763205,[30040]
9383,58678,Eastbound Mason Ave @ Oxford St,49.289214,-122.762596,[30040]
9384,58798,Southbound Wellington St @ Canterbury Lane,49.286862,-122.761656,[30040]
9386,58811,Northbound Shaughnessy St @ Dorset Ave,49.274171,-122.774844,"[30038, 30040]"
9387,58812,Northbound Shaughnessy St @ Centennial Ave,49.276253,-122.773661,"[30038, 30040]"
9388,58692,Northbound Shaughnessy St @ Stirling Ave,49.277902,-122.773076,"[30038, 30040]"
9389,58776,Northbound Shaughnessy St @ Lodge Dr,49.285917,-122.768901,[30040]
9390,58702,Northbound Shaughnessy St @ Keith Dr,49.289883,-122.767037,[30040]
9391,58701,Northbound Shaughnessy St @ Flynn Cres,49.29142,-122.768962,[30040]
9394,58799,Northbound Wellington St @ Canterbury Lane,49.286892,-122.761557,[30040]
9395,58797,Northbound Wellington St @ Greenmount Ave,49.284535,-122.761576,[30040]
9396,53848,Westbound Victoria Dr @ Soball St,49.285831,-122.749947,[30040]
9397,58800,Westbound Pitt River Rd @ Mary Hill Rd,49.254207,-122.778918,"[22638, 30036]"
9398,58637,Southbound Shaughnessy St @ Mary Hill Bypass,49.227765,-122.795558,[6666]
9399,58636,Northbound Shaughnessy St @ Mary Hill Bypass,49.227902,-122.795286,[6666]
9400,58910,Northbound 53A Ave @ 51B Ave,49.098717,-122.65313,[6816]
9401,58912,Northbound 206 St @ 5400 Block,49.101561,-122.651668,[6816]
9402,58914,Eastbound Douglas Cres @ 206 St,49.102473,-122.651294,[6816]
9403,58920,Southbound 208 St @ 56 Ave,49.104347,-122.646855,[6816]
9404,58917,Southbound 208 St @ Fraser Hwy,49.101961,-122.64694,[6816]
9405,58915,Westbound Douglas Cres @ 207 St,49.102176,-122.649449,[6816]
9406,58913,Southbound 206 St @ Douglas Cres,49.102224,-122.651894,[6816]
9407,58911,Southbound 53A Ave @ 205 St,49.099273,-122.652663,[6816]
9410,58919,Northbound 208 St @ Fraser Hwy,49.103309,-122.646674,[6816]
9412,58921,Eastbound 56 Ave @ Langley Bypass,49.10456,-122.644104,"[23384, 6816]"
9414,58668,Eastbound Plateau Blvd @ Robson Dr,49.301023,-122.793115,[30050]
9415,58834,Eastbound Parkway Blvd @ 1400 Block,49.296589,-122.805272,[30050]
9416,58835,Eastbound Parkway Blvd @ Johnson St,49.296951,-122.803534,[30050]
9418,58831,Southbound Pinetree Way @ Douglas College,49.28816,-122.790782,"[22638, 30046, 30049, 30584]"
9420,58726,Southbound Marmont St @ Alderson Ave,49.239975,-122.862316,[6665]
9422,58730,Northbound Marmont St @ Quadling Ave,49.240272,-122.862155,[6665]
9423,58751,Southbound Marmont St @ Walls Ave,49.244168,-122.862301,[6665]
9428,58719,Southbound Kensington Ave @ Joe Sakic Way,49.253068,-122.966682,"[6646, 6657]"
9429,58718,Northbound Kensington Ave @ Joe Sakic Way,49.253861,-122.966403,"[6646, 6657]"
9433,58960,Southbound Belcarra Bay Rd @ Whiskey Cove Lane,49.321611,-122.925493,"[30044, 30045]"
9435,58733,Northbound 203 St @ 56 Ave,49.104589,-122.660102,"[29038, 34045, 6704, 6815, 6816]"
9436,58918,Eastbound Douglas Cres @ 208 St,49.101492,-122.647183,[6816]
9438,58490,Northbound 210 St @ 93B Ave,49.17321,-122.638781,"[6739, 6814]"
9440,58748,Southbound 2nd St @ Queens Ave,49.210702,-122.906943,[6796]
9441,58947,Westbound E 6th Ave @ Glenbrook Dr,49.22081,-122.90625,"[6663, 6796]"
9445,58864,Southbound Panorama Dr @ Panorama Place,49.302407,-122.829727,[30046]
9452,58261,Westbound 88 Ave @ 160 St,49.162829,-122.779625,"[11693, 8290]"
9463,58950,Eastbound 104 Ave @ 158 St,49.191461,-122.783771,[6737]
9464,58949,Westbound 104 Ave @ 158 St,49.191631,-122.783274,[6737]
9470,59320,Southbound Parkway Blvd @ 1700 Block,49.30846,-122.80206,[30050]
9475,58972,Westbound On Sunnyside Rd @ 2200 Block (Flag),49.30957,-122.868539,"[30044, 30045]"
9476,58973,Eastbound On Sunnyside Rd @ 2200 Block (Flag),49.30923,-122.869268,"[30044, 30045]"
9477,58980,Westbound Bedwell Bay Rd @ 1000 Block (Flag),49.309815,-122.874173,"[30044, 30045]"
9478,58981,Eastbound Bedwell Bay Rd @ 1000 Block (Flag),49.309688,-122.874363,"[30044, 30045]"
9479,58976,Westbound Bedwell Bay Rd @ 2000 Block (Flag),49.314167,-122.884995,[30044]
9480,58977,Eastbound Bedwell Bay Rd @ 2000 Block (Flag),49.314007,-122.883608,"[30044, 30045]"
9481,58974,Westbound Bedwell Bay Rd @ 3000 Block (Flag),49.31975,-122.893028,"[30044, 30045]"
9482,58975,Eastbound Bedwell Bay Rd @ 3000 Block (Flag),49.320066,-122.893762,"[30044, 30045]"
9483,58978,Westbound Bedwell Bay Rd @ Midden Rd,49.313511,-122.922967,"[30044, 30045]"
9486,58728,Stanley Park Loop @ Bay 2,49.300672,-123.13403,[6624]
9487,58722,Eastbound W Georgia St @ Gilford St,49.293655,-123.135601,"[6624, 6682, 6683, 6685, 6686, 6687, 6690, 6691, 6837]"
9492,58961,Mall Access Rd @ Willowbrook Mall,49.115376,-122.677041,"[6816, 8286]"
9494,58959,Eastbound Mall Access Rd @ Shaughnessy St,49.265229,-122.775585,[30039]
9500,58990,Westbound Ioco Rd @ Alderside Rd,49.292872,-122.853379,[30044]
9505,58346,Gilmore Station @ Bay 2,49.264143,-123.014452,[6650]
9508,58394,Northbound Gaglardi Way @ Broadway,49.26024,-122.90798,[6658]
9513,59028,Northbound Golden Dr @ Rocket Way,49.230983,-122.824438,[6666]
9514,59032,Eastbound Hartley Ave @ Brigantine Dr,49.226943,-122.848435,[6666]
9515,59018,Northbound Brigantine Dr @ Hartley Ave,49.227417,-122.848828,[6666]
9516,59034,Eastbound Hartley Ave @ 1600 Block,49.226444,-122.843517,[6666]
9517,59019,Northbound Schooner St @ Hartley Ave,49.226533,-122.839997,[6666]
9518,59017,Southbound Brigantine Dr @ United Blvd,49.228444,-122.84875,[6666]
9519,59033,Westbound Hartley Ave @ 1600 Block,49.226607,-122.844096,[6666]
9520,59038,Westbound Hartley Ave @ Schooner St,49.226279,-122.840852,[6666]
9521,59039,Southbound Schooner St @ United Blvd,49.227525,-122.839914,[6666]
9522,50557,Westbound W Broadway @ Pine St,49.263769,-123.143781,"[6619, 6833]"
9523,56650,Eastbound Granville Ave @ St. Albans Rd,49.162602,-123.130241,[6725]
9524,59047,Southbound 168 St @ 64 Ave,49.118374,-122.756701,[6704]
9525,58463,Eastbound 64 Ave @ 166 St,49.118832,-122.761891,[11692]
9526,58462,Westbound 64 Ave @ 166 St,49.119015,-122.762879,"[11692, 29039]"
9527,59030,Westbound Canoe Ave @ 2400 Block,49.229778,-122.822559,[6666]
9528,59031,Westbound Shuswap Ave @ North Bend St,49.230625,-122.820044,[6666]
9530,58037,Eastbound W Broadway @ Alma St,49.264263,-123.184623,[6641]
9532,59027,Northbound Golden Dr @ 100 Block,49.23299,-122.823086,[6666]
9533,59029,Eastbound Golden Dr @ North Bend St,49.233252,-122.820258,[6666]
9540,59091,Northbound 152 St @ 93 Ave,49.172097,-122.801068,"[6704, 7321]"
9543,54440,Westbound Marine Dr @ McGuire Ave,49.324033,-123.11995,"[6682, 6683, 6685, 6686, 6837]"
9545,56044,Northbound 152 St @ 54A Ave,49.102204,-122.800887,"[6714, 7321]"
9547,59046,Westbound 64 Ave @ 168 St,49.118994,-122.757191,"[11692, 29039]"
9548,59100,Southbound Heritage Mountain Blvd @ Parkside Dr,49.292711,-122.838034,[30046]
9549,59122,Northbound Arthur Dr @ 3800 Block,49.072966,-123.078453,"[11696, 6741]"
9550,59140,Southbound Westwood St @ Crabbe Ave,49.275057,-122.790606,[30051]
9551,58133,Northbound Granville St @ W 64 Ave,49.213461,-123.140233,"[6620, 6830]"
9555,59190,Southbound 208 Street Causeway @ Fraser Hwy,49.100754,-122.643991,[34044]
9556,59191,Northbound 208 St Causeway @ Fraser Hwy,49.100627,-122.643748,[34044]
9557,59079,Northbound Railway Ave @ Moncton St,49.125899,-123.169688,[6828]
9558,59077,Northbound Railway Ave @ Garry St,49.129925,-123.169692,[6828]
9559,59076,Northbound Railway Ave @ 11100 Block,49.132141,-123.169697,[6828]
9560,59073,Northbound Railway Ave @ Steveston Hwy,49.134013,-123.169691,[6828]
9561,59072,Northbound Railway Ave @ Hollymount Gate,49.136998,-123.169701,[6828]
9562,59070,Eastbound Williams Rd @ Railway Ave,49.140958,-123.169241,[6828]
9563,59068,Eastbound Williams Rd @ Lassam Rd,49.140958,-123.163303,[6828]
9564,59066,Eastbound Williams Rd @ No. 2 Rd,49.140935,-123.158519,[6828]
9565,59064,Eastbound Williams Rd @ Swift Lane,49.140917,-123.154169,[6828]
9566,59259,Eastbound Williams Rd @ Sheridan Rd,49.140905,-123.151539,[6828]
9567,59060,Eastbound Williams Rd @ Gilbert Rd,49.140884,-123.147438,[6828]
9568,59058,Eastbound Williams Rd @ Deagle Rd,49.140863,-123.144505,[6828]
9569,59056,Eastbound Williams Rd @ Dunoon Dr,49.140824,-123.138612,[6828]
9570,59054,Eastbound Williams Rd @ No. 3 Rd,49.1408,-123.135801,[6828]
9571,59052,Eastbound Williams Rd @ Pigott Dr,49.140794,-123.131381,[6828]
9572,59050,Westbound Williams Rd @ Garden City Rd,49.140911,-123.126061,[6828]
9573,59051,Westbound Williams Rd @ Pigott Dr,49.140937,-123.132055,[6828]
9574,59053,Westbound Williams Rd @ No. 3 Rd,49.140951,-123.137149,[6828]
9575,59055,Westbound Williams Rd @ Greenlees Rd,49.140973,-123.139719,[6828]
9576,59057,Westbound Williams Rd @ Deagle Rd,49.141007,-123.145317,[6828]
9577,59059,Westbound Williams Rd @ Gilbert Rd,49.141026,-123.148379,[6828]
9578,59061,Westbound Williams Rd @ Sheridan Rd,49.141041,-123.151186,[6828]
9579,59063,Westbound Williams Rd @ Swift Lane,49.141058,-123.155105,[6828]
9580,59065,Westbound Williams Rd @ No. 2 Rd,49.141078,-123.159457,[6828]
9581,59067,Westbound Williams Rd @ Lassam Rd,49.141076,-123.164211,[6828]
9582,59069,Southbound Railway Ave @ Williams Rd,49.140643,-123.169902,[6828]
9583,59071,Southbound Railway Ave @ Hollymount Gate,49.136984,-123.169903,[6828]
9584,59074,Southbound Railway Ave @ Steveston Hwy,49.133456,-123.169924,[6828]
9585,59075,Southbound Railway Ave @ 11200 Block,49.131707,-123.169903,[6828]
9586,59078,Southbound Railway Ave @ Garry St,49.12902,-123.169945,[6828]
9588,59089,Southbound Shell Rd @ Maddocks Rd,49.13528,-123.103256,[6828]
9589,59049,Northbound Shell Rd @ Steveston Hwy,49.133839,-123.103092,[6828]
9590,59081,Northbound Shell Rd @ Maddocks Rd,49.136313,-123.102996,[6828]
9591,59144,Westbound 91A Ave @ 20100 Block,49.169128,-122.665104,"[11693, 12940, 6737]"
9592,59143,Eastbound 91A Ave @ 20100 Block,49.168979,-122.664864,"[11693, 12940, 6737]"
9593,58521,Northbound 202 St @ 88 Ave,49.163479,-122.659685,"[11693, 12940, 6737]"
9597,59141,Eastbound 88 Ave @ 202 St,49.162711,-122.65895,"[12940, 6739, 6814]"
9598,59093,Southbound Pipeline Rd @ 1300 Block,49.295795,-122.779807,[30049]
9603,58015,Eastbound Adams Rd @ Cowan (Flag),49.363249,-123.38298,[6777]
9608,58013,Bowen Island Trunk Rd @ Snug Cove,49.37985,-123.333585,"[34544, 6777, 6778]"
9632,59204,Southbound Jackson Rd @ 104 Ave,49.190815,-122.53984,"[34042, 6804]"
9634,59227,Eastbound Chatham St @ 4th Ave,49.126361,-123.186418,[6828]
9635,59208,Westbound 104 Ave @ 245 St,49.191349,-122.542917,"[34042, 6749, 8289]"
9643,58890,Northbound Heritage Mountain Blvd @ 1200 Block,49.296119,-122.843085,"[30045, 30046]"
9650,58891,Southbound Heritage Mountain Blvd @ Foxwood Dr,49.295561,-122.842676,"[30045, 30046]"
9651,58328,Southbound Delbrook Ave @ W Windsor Rd,49.338142,-123.088237,[36799]
9652,59224,Southbound 222 St @ Dewdney Trunk Rd,49.219948,-122.607103,"[31821, 31822, 34042, 34043]"
9653,59222,Southbound 222 St @ 119 Ave,49.21875,-122.607135,"[31821, 31822, 34042, 34043]"
9654,59221,Southbound 222 St @ Selkirk Ave,49.217634,-122.60716,"[31821, 31822, 34042, 34043]"
9656,59213,Eastbound 116 Ave @ Burnett St,49.211984,-122.589346,"[34042, 34043]"
9657,59217,Westbound 105 Ave @ 23500 Block,49.194327,-122.567506,[34043]
9658,59152,Northbound 240 St @ Hill Ave,49.185166,-122.556729,"[34043, 6804]"
9662,59199,Eastbound 102 Ave @ 241A St,49.187432,-122.552135,"[34043, 6749]"
9663,59201,Eastbound 102 Ave @ 244 St,49.18745,-122.545596,"[34043, 6749]"
9665,60422,Northbound Jackson Rd @ 103 Ave,49.189248,-122.540433,"[34042, 34043, 6749, 6804]"
9671,59161,Northbound 240 St @ McClure Dr,49.197238,-122.556619,"[34042, 8289]"
9672,59193,Northbound 240 St @ 109 Ave,49.200484,-122.556573,[8289]
9673,59163,Westbound 112 Ave @ 240 St,49.20587,-122.557778,[34042]
9674,59165,Westbound Kanaka Way @ 238 St,49.204757,-122.562499,[34042]
9675,59167,Westbound Kanaka Way @ Creekside St,49.204272,-122.566817,[34042]
9678,59174,Northbound 236 St @ 112B Ave,49.207912,-122.567799,"[34042, 34043]"
9679,59176,Northbound 236 St @ 114A Ave,49.210397,-122.567851,"[34042, 34043]"
9680,59180,Eastbound 116 Ave @ 236B St,49.212245,-122.565639,"[34042, 34043]"
9681,59182,Northbound Creekside St @ 116 Ave,49.213434,-122.562841,"[34042, 34043]"
9682,59184,Northbound 238B St @ 118 Ave,49.217623,-122.561196,"[34042, 34043]"
9683,59185,Westbound Dewdney Trunk Rd @ 238B St,49.220405,-122.561893,"[34042, 34043, 6749, 6805, 8289]"
9684,59186,Southbound 238B St @ Dewdney Trunk Rd,49.219926,-122.56134,[34042]
9685,59183,Southbound 238B St @ 118 Ave,49.217377,-122.561356,[34042]
9686,59181,Southbound Creekside St @ 11600 Block,49.214596,-122.563469,[34042]
9687,59179,Westbound 116 Ave @ 23700 Block,49.212572,-122.565458,[34042]
9689,59173,Southbound 236 St @ 113A Ave,49.208084,-122.567966,[34042]
9690,59171,Southbound Gilker Hill Rd @ 11100 Block,49.205302,-122.570454,[34042]
9691,59170,Eastbound Kanaka Way @ 236 St,49.204201,-122.568459,[34042]
